link,type_v,address,town,price,price_old,info,description,tags,agent,created,rooms,surface
https://www.idealista.com/inmueble/104814343/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona","calle de l&#039;Hospital, El Raval, Barcelona",90560.0,,"['3 hab.', '44 m²', 'Bajo interior sin ascensor']","<p class=""ellipsis"">Os presentamos este espléndido piso de obra nueva situado en Barcelona. El inmueble se distribuye en tres habitaciones, salón-comedor, cocina y un baño. Ubicado en los bajos del edificio. Se encuentra en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, a escasos minutos de Mercado de La Boqu</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104696875/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona","calle de l&#039;Hospital, El Raval, Barcelona",94820.0,,"['2 hab.', '46 m²', 'Bajo exterior sin ascensor']","<p class=""ellipsis"">Os damos la bienvenida a este fantástico piso de obra nueva situado en Barcelona. El inmueble se distribuye en dos habitaciones, salón-comedor, cocina y un baño. La vivienda se encuentra en los bajos del edificio. Localizado en el corazón de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, cerca de Merca</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104757297/,Piso,"calle de Sant Iscle, Can Peguera - El Turó de la Peira, Barcelona","calle de Sant Iscle, Can Peguera - El Turó de la Peira, Barcelona",94000.0,,"['2 hab.', '59 m²', ' sin ascensor']","<p class=""ellipsis"">Descubre este acogedor piso de segunda mano en el corazón de Barcelona, con una superficie útil de 59 m². La propiedad cuenta con dos dormitorios luminosos y un baño completo, lo que la convierte en una excelente opción tanto para parejas como para pequeñas familias. Además, dispone de aire acondicionado, garantizando</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/101316508/,Piso,"del carmen, s/n, El Raval, Barcelona","del carmen, s/n, El Raval, Barcelona",89000.0,99000.0,"['2 hab.', '45 m²', 'Planta 3ª interior sin ascensor']","<p class=""ellipsis"">Piso de 45 m2 con inquilino a término hasta 08/11/2025 con una renta de 500. -€ mensuales Consta de 2 habitaciones: 1 doble y 1 individual interiores.Sálón-comedorBaño con plato de duchaCocina con ventana interiorMuy bien ubicado en el barrio del Raval, al lado de las Ramblas y de de los puntos más emblemáticos de</p>",Alquilada,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104407296/,Piso,"El Bon Pastor, Barcelona","El Bon Pastor, Barcelona",85500.0,,"['3 hab.', '53 m²', 'Planta 1ª exterior con ascensor']","<p class=""ellipsis"">¡actualmente la vivienda se encuentra ocupada ilegalmente, no se puede realizar visitas!importante: la propiedad no garantiza la disponibilidad de acceso a la finca, pudiendo estar ocupada por tercero. Además, hay que disponer de fondos propios o disponer de una garantia adicional para conseguir financiación.Piso d</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/91094425/,Piso,"El Bon Pastor, Barcelona","El Bon Pastor, Barcelona",85500.0,,"['2 hab.', '50 m²', ' exterior con ascensor']","<p class=""ellipsis"">No cobramos comisión al comprador. - INMUEBLE OCUPADO. Piso en Primera planta. Ubicado a solo 150 metros de la Estación de metro Bon Pastor.El inmueble de 50 m2 está distribuido en varias dependencias y servicios.Ubicado próximo a escuelas, paradas de autobús, administraciones, supermercados, farmacias y a solo</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104394605/,Piso,"El Besòs, Barcelona","El Besòs, Barcelona",96000.0,,"['3 hab.', '52 m²', 'Planta 1ª sin ascensor']","<p class=""ellipsis"">Cómodo piso en Barcelona, ideal para familias. El inmueble cuenta con una superficie de 52 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como supermercados, farmacias y la estación de metro Ecoparc. Cuenta con fácil acceso a</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/100679694/,Piso,"La Trinitat Vella, Barcelona","La Trinitat Vella, Barcelona",91000.0,,"['3 hab.', '56 m²', 'Planta 2ª sin ascensor']","<p class=""ellipsis"">Práctico piso en Barcelona, perfecto para familias. El inmueble consta de 56 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos la Institut Escola Rec Comtal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Can Zam.</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/103725540/,Piso,"avenida dels Rasos de Peguera, 214, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, 214, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",66900.0,,"['2 hab.', '58 m²', 'Planta 3ª exterior sin ascensor']","<p class=""ellipsis"">Piso OKUPADO ILGALMENTE en Barcelona.No se puede visitar.Posibilidad de subrogación con el proceso jurídico.</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104323384/,Piso,"calle de Sant Pacià, 3, El Raval, Barcelona","calle de Sant Pacià, 3, El Raval, Barcelona",92900.0,,"['1 hab.', '45 m²', 'Planta 2ª interior sin ascensor']","<p class=""ellipsis"">Oportunidad, venta de piso para ""INVERSOR, ESTE INMUEBLE EN ESTOS MOMENTOS NO SE PUEDE VISITAR NI TASAR, ABSTENERSE PERSONAS QUE NECESITEN HIPOTECA"". Cuenta un ALQUILER DE RENTA ANTIGUA, EL CONTRATO CON EL INQUILINO ES INDEFINIDO. consta de 45m es interior, el piso necesita una reforma INTEGRAL cuenta con una habitació</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/99953574/,Piso,"La Trinitat Vella, Barcelona","La Trinitat Vella, Barcelona",88000.0,,"['3 hab.', '58 m²', 'Planta 2ª sin ascensor']","<p class=""ellipsis"">Cómodo piso en Barcelona, idóneo para familias. El inmueble consta de 58 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos el Institut Escola Rec Comtal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Can Zam. A 20</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104302788/,Piso,"calle de Tarent, El Besòs, Barcelona","calle de Tarent, El Besòs, Barcelona",67200.0,,"['3 hab.', '51 m²', ' exterior sin ascensor']","<p class=""ellipsis"">INMUEBLE ILEGALMENTE OCUPADO,SITUADO EN LA CALLE TARENT 4, 1º4ª, SANT ADRIÀ DEL BESÓS,   BARCELONANo se puede visitar, no se puede tasar ni se puede hipotecar. Se tiene que comprar pagando al contado y el comprador asume la tarea de la desocupación.</p>",Ocupada ilegalmente,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104262225/,Piso,"calle de Marsala, El Besòs, Barcelona","calle de Marsala, El Besòs, Barcelona",57000.0,,"['3 hab.', '54 m²', 'Planta 3ª exterior sin ascensor']","<p class=""ellipsis"">PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplio y luminoso piso de 54 m², según Catastro e incluyendo elementos comunes. La vivienda se distribuye en salón-comedor, tres dormitorios, cocina, recibidor, un cuarto de baño y terraza con lav</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104262201/,Piso,"calle de la Mina de la Ciutat, Les Roquetes, Barcelona","calle de la Mina de la Ciutat, Les Roquetes, Barcelona",62000.0,,"['2 hab.', '59 m²', 'Planta 2ª exterior sin ascensor']","<p class=""ellipsis"">PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLuminoso piso de 59 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, dos dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104262200/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",81000.0,,"['3 hab.', '67 m²', 'Planta 8ª exterior con ascensor']","<p class=""ellipsis"">PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 67 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, tres dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y no ha p</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103096362/,Piso,"calle hospital, 66, El Raval, Barcelona","calle hospital, 66, El Raval, Barcelona",85000.0,,"['2 hab.', '50 m²', 'Planta 1ª exterior sin ascensor']","<p class=""highlight-phrase"" title=""OPORTUNIDAD REAL¡¡¡¡¡  de 11 solo queda 1¡¡¡¡"">OPORTUNIDAD REAL¡¡¡¡¡ de 11 solo queda 1¡¡¡¡</p><p class=""ellipsis"">oportunidad¡ inmueble un 40% más barato de su precio tasación real último inmuebles del lote de 10 que había para sú venta en un inicio.La RENTABILIDAD EXACTA ES MUY ALTA.rentabilidad tan alta es muy extraño poderla encontrar.Tan sólo queda 1 inmueble de los 10 que iniciamos esta aventura, que a sú vez también es</p>","['Alquilada', 'Rentabilidad del 7%']",,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/104167109/,Piso,"El Raval, Barcelona","El Raval, Barcelona",50000.0,,"['2 hab.', '39 m²', 'Entreplanta exterior sin ascensor']","<p class=""ellipsis"">OPORTUNIDAD DE INVERSIÓN / INMUEBLE EN SITUACIÓN ESPECIAL, se recomienda obtener asesoramiento jurídico.Dispone de 2 dormitorios y 1 baño.El inmueble se encuentra en situación especial, vendiéndose sin posesión del vendedor, estando ocupado por tercero sin título que legitime su posesión. Si a fecha de venta el ven</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103946158/,Dúplex,"paseo Universal, Horta, Barcelona","paseo Universal, Horta, Barcelona",83000.0,,"['89 m²', 'Bajo exterior sin ascensor']","<p class=""ellipsis"">Tecnocasa presenta en EXCLUSIVA estudio duplex de 89 m2 construidos, distribuido en 2 estancias. EXCELENTE UBICACIÓN, en el paseo universal.Duplex divididos en 2 estancias, planta baja a pie de calle con mucha entrada de luz natural, y un montacargas que baja a la planta sotano, 2 habitaciones, 1 aseo con salida al p</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/100192740/,Piso,"calle de la Cera, El Raval, Barcelona","calle de la Cera, El Raval, Barcelona",87400.0,,"['1 hab.', '38 m²', 'Planta 3ª sin ascensor']","<p class=""ellipsis"">Piso de 38 m² a la venta en Barcelona. Localizada en el casco urbano, esta vivienda ofrece fácil incorporación por carretera a la C-31 entre otras. A unos metros hay varias paradas de autobús y metro. En el casco urbano se pueden encontrar todos los servicios necesarios como centro de salud, supermercados, restaurantes</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/102842169/,Piso,"calle del Montsant, Can Peguera - El Turó de la Peira, Barcelona","calle del Montsant, Can Peguera - El Turó de la Peira, Barcelona",59300.0,,"['2 hab.', '31 m²', ' con ascensor']","<p class=""ellipsis"">Oportunidad de adquirir esta estupenda vivienda situada en un edificio de seis alturas sobre rasante, ubicado en la calle Montsant, en la ciudad de Barcelona. El edificio dispone de ascensor. La vivienda tiene una superficie construida de 56.7 m2 y una superficie útil de 31.85 m2 y está distribuida en un amplio hall de</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103807657/,Piso,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",95500.0,,"['3 hab.', '82 m²', ' sin ascensor']","<p class=""ellipsis"">Piso en Barcelona. Dispone de una superficie de82 m² distribuidos en 3 habitaciones, 1 de ellas doble, 1 baño, salón-comedor y cocina. Ubicado en una planta baja en una finca sin ascensor. La finca construida de 1970 situada cerca de servicios comercios, paradas de autobús, de la escuela Ferrer Guardia, del campo de fú</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103780816/,Piso,"calle de les Agudes, 84, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de les Agudes, 84, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",100000.0,,"['3 hab.', '59 m²', 'Planta 1ª exterior sin ascensor']","<p class=""ellipsis"">Piso reformado hace pocos años con muy buen inquilino hasta junio 2025En Ciudad de Meridiana, disponemos de una vivienda de 59m2, situada en un edificio típico de la zona, construido del año 1965. La vivienda se encuentra alquilada has el 1 de junio de 2025, alquilada con un buen inquilino y con una renta mensual de</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103745734/,Piso,"El Besòs, Barcelona","El Besòs, Barcelona",92000.0,,"['3 hab.', '57 m²', 'Planta 1ª sin ascensor']","<p class=""ellipsis"">Funcional piso en Barcelona, ideal para familias. La vivienda dispone de una superficie de 57 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como la Escola Prim, supermercados, bancos, bibliotecas, farmacias, oficinas de corre</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103175828/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona","calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",96000.0,,"['3 hab.', '67 m²', 'Planta 3ª exterior sin ascensor']","<p class=""ellipsis"">¡ Oportunidad para reformar! Piso para reformar de 67 m² construidos (60 m² útiles) distribuidos en salón-comedor, tres dormitorios, cocina independiente, cuarto de baño y vestíbulo. Precisa reforma integral ya que se encuentra en mal estado de conservación, por lo que no admite visitas. Ofrece muchas posibilidades de</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103088579/,Piso,"calle dels Ferrocarrils Catalans, La Marina del Port, Barcelona","calle dels Ferrocarrils Catalans, La Marina del Port, Barcelona",91000.0,,"['2 hab.', '61 m²', ' sin ascensor']","<p class=""ellipsis"">Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Ferrocarrils Catalans, en la ciudad de Barcelona. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina in</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103025927/,Piso,"El Raval, Barcelona","El Raval, Barcelona",86000.0,,"['2 hab.', '33 m²', 'Planta 2ª exterior sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El Inmueble se transmite ocupado por tercero sin título. Debido a que el vendedor no tiene la posesión, no se pueden realizar visitas físicas al inmueble.Esta circunstancia ha sido tenida en cuenta en la fijación del precio.Ref: ZF2022.</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/103003664/,Piso,"calle d&#039;Alcàntara, Les Roquetes, Barcelona","calle d&#039;Alcàntara, Les Roquetes, Barcelona",81000.0,,"['2 hab.', '52 m²', 'Planta 3ª sin ascensor']","<p class=""ellipsis"">Vivienda piso a reformar ubicada en la calle Alcantara en Les Roquetes, Barcelona. El inmueble tiene una superficie aproximada de 52 m2. y está distribuido en salón-comedor, dos habitaciones, baño completo con bañera y cocina semi-amueblada con muebles altos y bajos. La vivienda cuenta con puerta de entrada blindada no</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/102977765/,Ático,"calle d&#039;Ausona, La Trinitat Vella, Barcelona","calle d&#039;Ausona, La Trinitat Vella, Barcelona",70000.0,,"['3 hab.', '63 m²', 'Planta 1ª exterior sin ascensor']","<p class=""ellipsis"">PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia y luminosa vivienda de 55 m², según Catastro, y 8 m² de elementos comunes. Tiene una terraza delantera de 15,66 m² y otra pequeña terraza posterior. Se distribuye en salón-comedor, tres dor</p>",,,2025-01-01 12:43:51,,
https://www.idealista.com/inmueble/102951451/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",59400.0,,"['3 hab.', '52 m²', ' sin ascensor']","<p class=""ellipsis"">Piso de 1 dormitorio y de 1 baño en Barcelona. Cuenta con una superfície de 66 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y</p>",,,2025-01-01 12:43:51,,
